;assignee;assignees;author;closed_at;closed_by;confidential;created_at;description;discussion_locked;downvotes;due_date;id;iid;labels;merge_requests_count;milestone;project_id;state;time_stats;title;updated_at;upvotes;user_notes_count;web_url;created_at_CW;created_at_year;closed_at_CW;closed_at_year;label_3D-Modelling;label_Blueprint;label_Game_Architecture;label_In_Progress;label_In_clarification;label_KI;label_Lvl_Design;label_To_Do;label_bug;label_documentation;label_enhancement;label_hardwork;label_high_prio;label_low_prio;label_optional;label_question;label_suggestion;label_won't_do;milestone_title
0;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2019-01-16 12:03:16.126000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2019-01-16 11:28:55.022000+00:00;An extensive issue description;;0;2019-01-16 00:00:00+00:00;49857;244;['Blueprint'];1;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2019-01-16T13:03:16.153+01:00;0;0;https://gitlab.com/joe/game-dev/issues/244;3;2019;3;2019;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4th milestone
1;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2019-01-15 20:04:22.164000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2019-01-15 11:45:07.952000+00:00;An extensive issue description;;0;;49767;243;['3D-Modelling'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2019-01-15T21:04:22.195+01:00;0;0;https://gitlab.com/joe/game-dev/issues/243;3;2019;3;2019;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4th milestone
2;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2019-01-15 03:05:01.931000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2019-01-15 02:30:44.247000+00:00;An extensive issue description;;0;;49705;242;['Blueprint'];1;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2019-01-15T04:05:02.066+01:00;0;0;https://gitlab.com/joe/game-dev/issues/242;3;2019;3;2019;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4th milestone
3;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2019-01-15 03:05:02.544000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2019-01-15 02:30:25.081000+00:00;An extensive issue description;;0;;49704;241;['Blueprint'];1;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2019-01-15T04:05:02.773+01:00;0;0;https://gitlab.com/joe/game-dev/issues/241;3;2019;3;2019;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4th milestone
4;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2019-01-15 03:05:02.993000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2019-01-15 02:30:04.415000+00:00;An extensive issue description;;0;;49703;240;['Blueprint'];1;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2019-01-15T04:05:03.054+01:00;0;0;https://gitlab.com/joe/game-dev/issues/240;3;2019;3;2019;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4th milestone
5;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2019-01-14 22:33:54.550000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2019-01-14 00:29:33.179000+00:00;An extensive issue description;;0;2019-01-15 00:00:00+00:00;49493;239;['Blueprint'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2019-01-14T23:33:54.567+01:00;0;1;https://gitlab.com/joe/game-dev/issues/239;3;2019;3;2019;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4th milestone
6;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2019-01-14 22:22:39.424000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2019-01-13 22:49:04.523000+00:00;An extensive issue description;;0;2019-01-14 00:00:00+00:00;49491;238;['Blueprint', 'bug'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2019-01-14T23:22:39.441+01:00;0;1;https://gitlab.com/joe/game-dev/issues/238;2;2019;3;2019;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4th milestone
7;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2019-01-15 01:31:04.134000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2019-01-13 17:37:29.612000+00:00;An extensive issue description;;0;2019-01-16 00:00:00+00:00;49486;237;['3D-Modelling', 'Blueprint', 'In clarification', 'bug'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2019-01-15T02:31:04.157+01:00;0;4;https://gitlab.com/joe/game-dev/issues/237;2;2019;3;2019;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;4th milestone
8;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2019-01-15 01:31:28.892000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2019-01-13 17:29:00.226000+00:00;An extensive issue description;;0;2019-01-16 00:00:00+00:00;49484;236;['Blueprint', 'In clarification', 'Lvl Design', 'bug', 'low prio'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2019-01-15T02:31:28.911+01:00;0;2;https://gitlab.com/joe/game-dev/issues/236;2;2019;3;2019;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;4th milestone
9;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2019-01-16 13:56:53.687000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2019-01-13 16:38:13.112000+00:00;An extensive issue description;;0;2019-01-16 00:00:00+00:00;49479;235;['Blueprint', 'KI', 'bug', 'high prio'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2019-01-16T14:56:53.706+01:00;0;0;https://gitlab.com/joe/game-dev/issues/235;2;2019;3;2019;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;4th milestone
10;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2019-01-13 23:20:37.816000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2019-01-13 16:34:06.238000+00:00;An extensive issue description;;0;2019-01-16 00:00:00+00:00;49478;234;['Blueprint', 'bug'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2019-01-14T00:20:37.832+01:00;0;4;https://gitlab.com/joe/game-dev/issues/234;2;2019;2;2019;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4th milestone
11;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2019-01-13 11:42:24.325000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2019-01-13 11:32:36.874000+00:00;An extensive issue description;;0;2019-01-16 00:00:00+00:00;49404;233;['Blueprint'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2019-01-13T12:44:10.492+01:00;0;2;https://gitlab.com/joe/game-dev/issues/233;2;2019;2;2019;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4th milestone
12;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2019-01-22 07:44:11.572000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2019-01-11 22:02:49.821000+00:00;An extensive issue description;;0;2019-01-16 00:00:00+00:00;49302;232;['Blueprint'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2019-01-22T08:44:11.587+01:00;0;0;https://gitlab.com/joe/game-dev/issues/232;2;2019;4;2019;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4th milestone
13;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2019-01-15 03:05:19.032000+00:00;;FALSE;2019-01-11 21:56:30.287000+00:00;An extensive issue description;;0;2019-01-16 00:00:00+00:00;49301;231;['Blueprint'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2019-01-15T04:05:19.047+01:00;0;0;https://gitlab.com/joe/game-dev/issues/231;2;2019;3;2019;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4th milestone
14;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2019-01-14 09:38:46.283000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2019-01-11 07:22:33.039000+00:00;An extensive issue description;;0;2019-01-16 00:00:00+00:00;49232;230;['Blueprint'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2019-01-14T10:38:46.299+01:00;0;2;https://gitlab.com/joe/game-dev/issues/230;2;2019;3;2019;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4th milestone
15;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2019-01-22 07:44:08.203000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2019-01-11 06:56:16.944000+00:00;An extensive issue description;;0;2019-01-16 00:00:00+00:00;49230;229;['Blueprint'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2019-01-22T08:44:08.220+01:00;0;1;https://gitlab.com/joe/game-dev/issues/229;2;2019;4;2019;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4th milestone
16;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2019-01-13 12:39:45.761000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2019-01-10 14:09:43.065000+00:00;An extensive issue description;;0;2019-01-16 00:00:00+00:00;49144;228;['Lvl Design', 'bug'];1;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2019-01-13T13:39:45.856+01:00;0;1;https://gitlab.com/joe/game-dev/issues/228;2;2019;2;2019;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;4th milestone
17;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2019-01-10 14:06:53.457000+00:00;An extensive issue description;;0;2019-01-16 00:00:00+00:00;49143;227;['Lvl Design', 'enhancement'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;opened;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2019-01-14T23:29:31.728+01:00;0;1;https://gitlab.com/joe/game-dev/issues/227;2;2019;;;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;4th milestone
